articolo_id;frase;localizzazione;grave
128;L'incidente si è verificato verso le ore 14.30 Grave incidente stradale nel primo pomeriggio di oggi, mercoledì 7 settembre, a Pizzolese.;1;1
129;Rallentamenti tra i caselli di Parma Centro e Terre di Canossa/Campegine Nella mattinata di oggi, martedì 6 settembre, si sono verificati due incidenti lungo l'autostrada A1 tra le uscite di Parma e di Terre di Canossa/Campegine in direzione Bologna.;1;0
130;L'incidente si è verificato poco dopo le ore 13 all'altezza del chilometro 109 Sud Grave incidente poco dopo le ore 13 di oggi, lunedì 5 settembre, lungo l'autostrada A1 in direzione Sud.;1;1
131;L'incidente è avvenuto nella serata di ieri Grave incidente nella serata di ieri a Stradella di Collecchio.;1;1
132;L'incidente si è verificato verso le ore 13.40 Grave incidente stradale verso le ore 13.40 di oggi, sabato 3 settembre, a Mamiano di Traversetolo.;1;1
133;L'incidente in strada del Traglione.;1;1
134;L'incidente si è verificato verso le ore 11.30: uno dei due conducenti è stato trasportato con l'elisoccorso al Maggiore Verso le ore 11.30 di oggi 2 settembre si è verificato un grave incidente stradale lungo Strada Argini a Busseto.;1;1
135;L'incidente si è verificato all'incrocio con via Lisoni Grave incidente nel pomeriggio di oggi, giovedì 1° settembre, in via Emilia Est a Parma, all'incrocio con via Lisoni.;1;1
136;L'incidente all'incrocio con via Viotti.;1;1
137;Il conducente del mezzo è stato fatto uscire dai vigili del fuoco e trasportato d'urgenza in elisoccorso in ospedale Grave incidente verso le ore 12.30 di oggi, 1° settembre, a Castione Marchesi, lungo la strada comunale Borghese, nel territorio del comune di Fidenza.;1;1
138;L'incidente è avvenuto nella notte in A1 all'altezza di Fidenza Grave incidente stradale nella notte tra mercoledì 31 agosto e giovedì 1 settembre.;1;1
139;Il ricordo del 51ennne morto nell'incidente stradale di ieri mattina a Collecchio La pizza era la sua passione e il suo lavoro.;1;0
140;La vittima è Francesco Zuppardi, pizzaiolo di Medesano Muore travolto da un camioncino dopo essere scivolato cadendo dalla sua moto.;1;1
141;L'incidente è avvenuto poco dopo le ore 8: un chilometro di coda per curiosi in direzione Milano Grave incidente stradale nella mattinata di oggi, lunedì 29 agosto, lungo l'autostrada A1 tra Parma e Reggio Emilia.;1;1
142;Lo scontro ha coinvolto sei vetture: si consiglia l’uscita di Parma Alle ore 16:30 circa sull’autostrada A1 Milano Napoli, nel tratto compreso tra Parma e il bivio con la A15 in direzione Milano, è avvenuto un incidente al km 103 che ha visto coinvolte sei autovetture.Sul luogo dell'evento sono intervenuti i soccorsi sanitari e meccanici, le pattuglie della Polizia Stradale ed il personale della Direzione di Tronco di Milano di Autostrade per l'Italia.Attualmente sul luogo dell’evento il traffico transita su due corsie e si registrano 8 km di coda in direzione Milano.In alternativa, agli utenti diretti verso Milano, si consiglia di uscire a Parma, percorrere la SS9 Via Emilia per poi rientrare in autostrada a Parma Ovest sulla A15.;1;1
143;Le due persone sono state trasportate al pronto soccorso dell'Ospedale Maggiore Un'auto si è schiantata contro il guardrail dell'A15 nella notte tra giovedì 25 e venerdì 26 agosto.;1;1
144;L'incidente si è verificato alle 23.30: uno dei due feriti, il passeggero ricoverato in Rianimazione, non ce l'ha fatta Non ce l'ha fatta uno dei due feriti gravi dell'incidente stradale che si è verificato nella tarda serata di ieri, verso le ore 23.30 a San Michele Gatti, nel comune di Felino.;1;1
145;La conducente era appena scesa del mezzo, parcheggiato in discesa in località Poggetto.;1;1
146;Indagini per capire la dinamica Travolto e investito in via Mantova stamattina intorno alle 11.;1;1
147;L’incidente è avvenuto stamattina intorno alle 7.30 Tamponamento auto-moto in via Spezia, poco prima di Stradella.;1;1
148;L'incidente è avvenuto in località Illica in strada Casaleto: l'uomo avrebbe riportato un trauma facciale Grave incidente nella mattinata di oggi, martedì 23 agosto, in località Illica a Bedonia.;1;1
149;L'incidente si è verificato stamattina Un incidente si è verificato stamattina a Sala Baganza.;1;0
150;L'incidente ha provocato due feriti Patente ritirata e mezzo sequestrato per un uomo coinvolto in un incidente sul ponte Europa e risultato positivo all'alcoltest.;1;1
151;Lo scontro oggi pomeriggio tra due veicoli intorno alle 15 in località San Michele de Gatti Pauroso frontale oggi pomeriggio a Felino, in località San Michele de Gatti, dove intorno alle 15 in via Calestano si sono scontrate due auto per cause in corso di accertamento.;1;1
152;L'incidente si è verificato a mezzanotte nel territorio del comune di Borgotaro: incredibilmente la donna al volante non è rimasta ferita Momenti di paura per un incidente stradale nella nottata tra lunedì 15 e martedì 16 agosto.;1;1
153;L'incidente è avvenuto alle ore 5 Grave incidente stradale alle prime luci dell'alba di oggi, martedì 16 agosto.;1;1
154;L'uomo, che si trovava con alcuni amici in località Apicella, sarebbe stato colto da un malore: è ricoverato in Rianimazione Un biker 49enne, residente in provincia di Parma è caduto, nel tardo pomeriggio di ieri giovedì 11 agosto, mentre stava percorrendo la discesa lungo la pista di Downhill a Calestano.;1;1
155;Il cittadino cubano, che ha provocato la carambola, si è rifiutato di sottoporsi all'alcoltest Spettacolare incidente, ieri sera verso le 20, in tangenziale: due auto sono entrate in collisione nella carreggiata sud, all’altezza dell’uscita 5 di San Leonardo, per fortuna si sono registrati solo feriti lievi tra i sei occupanti delle due auto coinvolte.;1;1
156;Daniela Bosoni viaggiava insieme al marito lungo l'Aurelia bis tra Tarquinia e Monte Romano: la donna è deceduta dopo cinque giorni di ricovero al San Camillo Tragedia in vacanza, a Tarquinia, in provincia di Viterbo.;1;1
157;L'incidente è avvenuto nel pomeriggio: l'uomo è stato trasportato con l'elisoccorso in ospedale Grave incidente stradale nel pomeriggio di oggi, lunedì 8 agosto, nel territorio del comune di Neviano degli Arduini.;1;1
158;L'incidente si è verificato verso le ore 3 Nella notte tra domenica 7 e lunedì 8 agosto un'auto è uscita di strada mentre percorreva l'autostrada A1, all'altezza del chilometro 101 Nord.;1;1
159;L'incidente si è verificato all'una e trenta all'altezza di Noceto Grave incidente stradale nella notte tra domenica 7 e lunedì 8 agosto lungo l'autostrada A15, all'altezza di Noceto.;1;1
160;L'incidente si è verificato poco dopo le 8 di stamattina: i vigili del fuoco hanno liberato il conducente Grave incidente stradale nella mattinata di oggi, domenica 7 agosto a Bannone, lungo la strada provinciale.;1;1
161;L'incidente è avvenuto all'altezza dell'uscita di via Mantova Grave incidente stradale nel tardo pomeriggio di ieri, sabato 6 agosto, lungo la tangenziale Nord, all'altezza dell'uscita di via Mantova.;1;1
162;L'incidente si è verificato verso le ore 6: sul posto l'elicottero arrivato da Brescia Grave incidente stradale all'alba di oggi, sabato 6 agosto, a Caberra, frazione del comune di Bardi.;1;1
163;Tra le violazioni più significative rilevate dal personale del Comando di Polizia Locale ci sono state la mancata chiusura dell’esercizio (in 6 casi), in un caso la mancanza di dichiarazione di impatto acustico, necessaria per intrattenimenti musicali, la mancanza di idoneo strumento per la misurazione alcolemica nei locali dove si somministra alcol, una sanzione per vendita per asporto di alcolici oltre l’orario consentito, la somministrazione abusiva di alcol in un minimarket e l’occupazione abusiva (in 2 casi).;1;1
164;Il conducente è rimasto leggermente ferito Stava percorrendo l'autostrada A15 quando all'improvviso, per cause in corso di accertamento, si è schiantato contro il guardrail.;1;1
165;L'incidente è avvenuto alle ore 23.30 Ennesimo incidente stradale lungo la strada Massese, all'altezza di Torrechiara.;1;1
166;Un ferito è stato ricoverato in Rianimazione Terribile scontro sulla Strada Statale di Albareto, in direzione Borgotaro.;1;1
167;La vittima è Simona Dall'Aglio che viaggiava sul mezzo a due ruote insieme al coniuge Terribile scontro tra auto e moto a Palanzano, nei pressi della strada panoramica località Celso alle ore 17.30 di domenica 31 luglio.;1;1
168;L'incidente è avvenuto poco prima delle 23 in via San Rocco, dove la persona stava attraversando la strada.;1;1
169;L'incidente in direzione Collecchio Un altro grave incidente si è verificato stamattina in via Spezia.;1;1
170;L'incidente a Corcagnano, due sono gravi Scontro tra due auto e un camion a Corcagnano, sulla Massese: la dinamica dell'incidente è al vaglio.;1;1
171;Il ragazzo è stato trasportato al Pronto soccorso dell'ospedale Maggiore con gravi ferite Grave incidente stamattina, 28 luglio, a Martorano in strada San Cosimo all'incrocio con la via Emilia.;1;1
172;L'incidente oggi pomeriggio Scontro auto-bici oggi pomeriggio in strada Argini.;1;1
173;Partendo dai sinistri stradali, alle 11 si è registrata un incidente tra un’auto e una bicicletta in via Parigi.;1;1
174;Sull'A1 Milano-Roma tra Piacenza e Fidenza Ennesimo incidente stamattina intorno alle 9 sull'A1 Milano-Roma tra Piacenza e Fidenza.;1;0
175;L'incidente si è verificato alla rotatoria di via Forlanini, direzione nord Un camion si è ribaltato oggi pomeriggio in via Colorno, alla rotatoria di via Forlanini, direzione nord.;1;0
176;L'incidente a Chiozzola.;1;1
177;Il centauro finisce in ospedale con traumi di media gravità Incidente stamattina in via Montanara, intorno alle 9.;1;0
178;Si fa luce sulla dinamica che ieri pomeriggio è costata la vita a un uomo sull'Autocisa.;1;1
179;L'incidente tra Borgotaro e Fornovo.;1;1
180;Due incidenti tra ieri sera e stamattina Pauroso incidente stamattina a Corcagnano.;1;1
181;Necessario l'intervento di due elisoccorso per soccorrere le due persone in sella alla moto, trasportate nell'area codici rossi del pronto soccorso di Parma Drammatico incidente intorno alle 12 a Piane di Carniglia, nel comune di Bedonia.;1;1
182;L'incidente ieri sera intorno alle 22 Brutto incidente ier sera introno alle 22 a Noceto.;1;1
183;Rallentamenti e caos tra Aulla e lo snodo con l'A12 verso il mare Destinazione mare: altro sabato da incubo per chi si è messo in viaggio sulla Parma-La Spezia.;1;1
184;Doppio incidente ieri sera in provincia di Parma Doppio incidente ieri sera in provincia di Parma.;1;1
185;L'incidente si è verificato alle ore 6: rallentamenti e disagi al traffico Si sono formati circa 12 chilometri di coda lungo l'autostrada A1, tra Fidenza e il bivio per l'A15, a seguito di un incidente stradale, che ha causato fortunatamente solo feriti lievi.;1;1
186;Il giovane di Colorno, morto nell'incidente di San Polo Torrile, giocava nel Mezzani calcio e avrebbe compiuto trent'anni il 20 ottobre Giovanni Mandica è morto nel terribileincidente stradaleche si è verificato nella tarda mattinata di ieri, martedì 12 luglio, lungo l'Asolana a San Polo di Torrile.;1;1
187;Il drammatico incidente si è verificato in mattinata: la vittima è Giovanni Mandica.;1;1
188;L'incidente si è verificato verso le ore 23.40 Grave incidente stradale nella tarda serata di ieri, domenica 10 luglio, in via Traversetolo a Parma.;1;1
189;Sul posto la polizia locale per gestire il traffico: rallentamenti e code Incidente tra due tir nel primo pomeriggio di oggi, sabato 9 luglio, alla rotonda del quartiere Spip, in corrispondenza della zona del Parma Retail.;1;0
190;Il tir che ha bloccato le corsie, l'auto che ha centrato la pattuglia della polizia stradale e il tamponamento costato la vita ad un 29enne Cinque incidenti particolarmente gravi, tra cui uno mortale, in soli quattro giorni.;1;1
191;L'incidente si è verificato nel tardo pomeriggio di ieri Nel tardo pomeriggio del 7 luglio si è verificato un incidente stradale in pieno centro a Parma.;1;0
192;L'episodio si è verificato stamattina alle ore 7 in via Nazionale Grave incidente stradale nella mattinata di oggi, giovedì 7 luglio, a Fornovo.;1;1
193;L'incidente si è verificato alle 3 e un quarto Grave incidente stradale nella notte tra mercoledì 6 e giovedì 7 luglio a Ugozzolo.;1;1
194;L'incidente si è verificato poco prima delle ore 3 all'altezza di Fontanellato.;1;1
195;L'incidente si è verificato allo svincolo per l'A15: gli agenti sono riusciti a mettersi in salvo poco prima dell'impatto Choc in A1 nella mattinata di oggi, mercoledì 6 luglio.;1;1
196;Choc in A1nella mattinata di oggi, mercoledì 6 luglio.;1;0
197;Graveincidente stradaleprima delle ore 7 di oggi, mercoledì 6 luglio, lungo l'autostrada A1.;1;1
198;Stamattina un marocchino con regolare permesso di soggiorno si è presentato nella caserma dei carabinieri Si è costituito stamattina il pirata della strada che ieri sera ha travolto un pedone a Fidenza, trascinandolo sul parabrezza per una cinquantina di metri per poi, dopo averne percorsi altrettanti, abbandonare l'auto dandosi alla fuga a piedi.;1;1
199;Il conducente ha riportato un trauma cranico Grave incidente stradale prima delle ore 7 di oggi, mercoledì 6 luglio, lungo l'autostrada A1.;1;1
200;Gravissimo incidente a Fidenza: l'automobilista ha abbandonato il mezzo dopo un centinaio di metri dall'impatto.;1;1
201;L'incidente al chilometro 112 in direzione sud, coinvolte tre persone Giornata nera sul tratto autostradale che riguarda Parma.;1;1
202;L'incidente si è verificato alle ore 22 Grave incidente stradale nella serata di ieri, domenica 3 luglio, lungo l'autostrada A1, all'altezza del chilometro 92 in direzione Sud.;1;1
203;L'incidente è avvenuto alle 3 di stanotte: l'uomo è ricoverato in Rianimazione E' caduto mentre stava percorrendo strada dei Mercati a bordo del suo monopattino.;1;1
204;L'incidente è avvenuto nella notte E' di 24 feriti, anche se molti in maniera lieve, tra cui un bambino di 10 anni, il bilancio di un incidente avvenuto questa notte all'altezza di Sasso Marconi sulla A1.;1;0
205;L'incidente si è verificato dopo le 2.30 Grave incidente stradale nella notte tra giovedì 30 giugno e venerdì 1° luglio lungo l'autostrada A15.;1;1
206;Il camion ha perso il liquido sull'asfalto: in azione i vigili del fuoco per mettere in sicurezza l'area Inizio di mattinata movimentato in tangenziale Ovest, all'altezza dello svincolo del Parma e congressi.;1;1
