articolo_id;articolo;localizzazione;tempo;grave;moto;utenti_deboli
176;Sul posto le ambulanze infermieristiche del 118 e la polizia stradale, che ha effettuato i rilievi previsti per legge e gestito il traffico nel tratto autostradale interessato.;1;0;0;0;0
177;Le condizioni dei feriti, che in un primo momento erano apparse piuttosto gravi, sarebbero di media gravità e nessuno dei due si troverebbe in pericolo di vita.;0;0;1;0;0
178;L'incidente è avvenuto poco prima delle ore 12 Due auto si sono scontrate nella tarda mattinata di martedì 13 dicembre in via Calabria a Parma, nel quartiere San Leonardo.;1;1;0;0;0
179;Per cause in corso di accertamento i due veicoli sono venuti a contatto poco dopo le ore 12.;0;0;0;0;0
180;In conseguenza dello scontro due persone sono rimaste ferite, fortunatamente in modo lieve.;0;0;0;0;0
181;Sul posto è arrivata l'ambulanza del 118, oltre agli agenti della polizia locale che hanno effettuato i rilievi previsti per legge ed hanno gestito il traffico in zona.;1;0;0;0;0
182;L'incidente è avvenuto poco dopo le ore 7 Grave incidente stradale nella mattinata di lunedì 12 dicembre a Rubbiano, nel comune di Solignano.;1;1;1;0;0
183;Per cause in corso di accertamento due auto si sono scontrate in corrispondenza di via Galileo Galilei poco dopo le ore 7.;1;0;0;0;0
184;In conseguenza dello scontro due persone sono rimaste ferite, una delle quali è rimasta incastrata all'interno dell'abitacolo dell'auto.;1;0;1;0;1
185;Sul posto sono arrivati i vigili del fuoco che hanno lavorato per liberare la persona ferita.;1;0;1;0;0
186;I soccorritori del 118, arrivati sul posto con due ambulanze, hanno prestato le prime cure ai ragazzi - un 25enne e una 27enne - per poi trasportarli al pronto soccorso in gravi condizioni di salute.;1;0;1;0;1
187;Secondo le prime informazioni il 25enne sarebbe in condizioni particolarmente gravi e sarebbe stato trasportato all'Ospedale Maggiore di Parma mentre la ragazza avrebbe riportato ferite di media gravità, non sarebbe in pericolo di vita: per lei il ricoverato all'Ospedale di Vaio di Fidenza.;0;0;1;1;0
188;Sul posto anche i carabinieri, che hanno effettuato i rilievi previsti per legge e gestito il traffico in zona.;1;0;0;0;0
189;L'incidente è avvenuto all'una e mezza della notte tra l'11 e il 12 dicembre Paura nella notte a Traversetolo per il conducente di un'auto che, dopo aver investito alcuni cinghiali, che stava attraversando la strada, ha sterzato perdendo il controllo del veicolo, che è finito fuori strada.;1;1;1;1;1
190;Il conducente è rimasto gravemente ferito.;0;0;1;0;0
191;L'incidente si è verificato poco dopo l'una e trenta della notte tra domenica 11 e lunedì 12 dicembre lungo la via per Parma.;1;1;0;0;0
192;Una Guardia Giurata Sicuritalia Ivri, che è passato poco dopo l'incidente lungo via Traversetolo, ha notato i cinghiali e successivamente l'auto nel campo ed ha chiamato subito i soccorsi.;1;1;0;0;0
193;Secondo le prime informazioni il conducente avrebbe riportato traumi in varie parti del corpo ma non si troverebbe in pericolo di vita.;0;0;1;1;0
194;Sul posto sono arrivati i soccorritori della Croce Azzurra di Traversetolo con ambulanza e automedica: dopo aver effettuato le prime cure al ferito l'hanno trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma per approfondimenti medici.;1;0;1;1;1
195;L'incidente si è verificato stamattina Paura a Traversetolo stamattina per uno scontro frontale tra due auto, all'altezza del supermercato Famila.;1;1;0;0;0
196;Sul posto i mezzi del 118, l'automedica e l'ambulanza della Croce Azzurra.;1;0;0;0;0
197;Secondo una prima, sommaria ricostruzione dei fatti, sarebbero due le persone ferite: un 50enne e una 63enne, ricoverati in condizioni di media gravità.;0;0;0;0;1
198;Si sta indagando sulla dinamica dell'incidente.;0;0;0;0;0
199;Positivo all'alcoltest anche chi era alla guida dell’auto tamponata I carabinieri intimano a un'auto di fermarsi per un controllo a un posto di blocco e l'auto che procedeva dietro tampona proprio quella davanti, che stava per fermarsi.;1;0;0;0;0
200;E' successo ieri sera a Ragazzola di Roccabianca, all’altezza della rotatoria tra la strada provinciale 10 Parma - Cremona e la provinciale per Soragna.;1;0;0;0;0
201;Solo danni alle auto, ma nessun ferito.;0;0;0;0;0
202;Ma chi era alla guida dell’auto che ha tamponato è risultato ubriaco, positivo al test dell’etilometro.;0;0;1;0;0
203;Per lui il sequestro dell’auto, il ritiro della patente e una denuncia per guida in stato di ebbrezza.;0;0;0;0;0
204;Anche chi era alla guida dell’auto tamponata è risultato positivo all'alcol, ma con valori più bassi e per questo solo multato.;0;0;0;0;0
205;Non si sa ancora perché l'uomo si trovasse alle 7 di mattina nei pressi dell'uscita di via Venezia Non si ancora perchè il giovane 29enne di origine straniera -investitoda un'auto che stava percorrendo in quel momento la tangenziale Nord - si trovasse alle 7 di mattina di venerdì 9 dicembre nei pressi dell'uscita di via Venezia a piedi.;1;0;0;0;1
206;L'uomo, che ha riportato traumi in varie parti del corpo in seguito all'impatto con il veicolo, è stato soccorso dai sanitari del 118 - arrivati sul posto in pochi istanti - e trasportato a sirene spiegate al pronto soccorso dell'Ospedale Maggiore di Parma in gravi condizioni di salute.;1;0;1;1;1
207;Le sue condizioni di salute sono apparse da subito particolarmente gravi: nel corso delle ore la sua situazione sanitaria è rimasta stazionaria ed ora si trova in osservazione in ospedale.;0;0;1;0;0
208;In quel momento era ancora buio ed è probabile che l'automobilista, che si è fermato subito a soccorrerlo, non si sia accorto della presenza di una persona a piedi in un tratto in cui il transito dei pedoni non è ovviamente consentito.;0;0;1;1;0
209;L'incidente è avvenuto poco dopo le ore 7.15 all'altezza dell'uscita di via Venezia Gravissimo incidente stradale nelle prime ore della mattinata di venerdì 9 dicembre.;1;1;1;1;0
210;Secondo le prime informazioni un giovane 29enne di origine straniera, che si trovava lungo la tangenziale Nord a Parma, è stato investito da un'auto poco dopo le ore 7.15.;1;1;1;0;0
211;L'incidente si è verificato all'altezza dell'uscita di via Venezia.;1;1;0;0;0
212;L'allarme è scattato da subito e sul posto sono arrivati i soccorritori del 118, che hanno prestato le prime cure al pedone, per poi trasportarlo al pronto soccorso dell'Ospedale Maggiore di Parma.;1;0;1;0;1
213;Secondo le prime informazioni le condizioni della persona ferita sarebbero particolarmente gravi.;0;0;1;0;0
214;Sono in corso accertamente medici: avrebbe riportato traumi in varie parti del corpo.;0;0;0;0;0
215;A quell'ora, complice l'oscurità, l'automobilista non è probabilmente riuscito a vedere il pedone che si trovava in tangenziale.;0;0;0;0;0
216;Sul posto anche le forze dell'ordine, che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
217;Resta da chiarire il perchè il pedone si trovasse, nelle primissime ore della mattinata, in quel punto della tangenziale Nord.;0;0;0;0;0
218;L'incidente si è verificato stamattina intorno alle 9 Incidente stamattina intorno alle 9 in tangenziale, all'altezza di Baganzola: due i feriti ricoverati in ospedale.;1;1;1;1;0
219;Per cause in corso di accertamento, un'auto è uscita di strada andando a sbattere contro una pianta.;0;0;0;0;0
220;"Uno dei due feriti ha riportato traumi di media gravità; meno grave l'altra persona.";0;0;0;0;0
221;Sul posto il 118.;0;0;0;0;0
222;La dinamica è al vaglio degli agenti della Polizia locale.;0;0;0;0;0
223;Code e rallentamenti sul tratto interessato dall’incidente, avvenuto stamattina intorno alle 8 Frontale tra due auto stamattina intorno alle 8 in strada Argini, in un tratto compreso tra Molino di Malandriano e Porporano.;1;0;0;0;0
224;Il bilancio parla di due donne ferite.;0;0;0;0;0
225;Sono state trasportate al Pronto soccorso in condizioni di media gravità.;0;0;0;0;0
226;Sul posto l’automedica, le ambulanze del 118 e i vigili del fuoco.;1;0;0;0;0
227;Rallentamenti e code si sono formate in strada Argini.;1;0;0;0;0
228;La dinamica dell’incidente è in corso.;0;0;0;0;0
229;L'incidente si è verificato alle ore 6.40: rallentamenti in direzione Bologna fino al bivio per l'A15 Parma-La Spezia.;1;1;0;0;0
230;Traffico in tilt anche in tangenziale Momenti di paura nella mattinata di martedì 6 dicembre per lo scontro tra due auto e un camion lungo l'autostrada A1, avvenuto alle ore 6.40.;1;1;0;0;0
231;Per cause in corso di accertamento, infatti, i tre veicoli sono venuti violentemente a contatto.;1;0;0;0;0
232;In conseguenza dell'incidente due persone sono rimaste ferite.;0;0;1;0;0
233;Sul posto sono arrivati, in pochi istanti, i mezzi di soccorso del 118, l'ambulanza infermieristica di Fidenza, l'ambulanza dei volontari della Croce Rossa di Pontetaro, i vigili del fuoco e la polizia stradale.;1;0;0;1;1
234;Secondo le prime informazioni le ambulanze avrebbero prestato le prime cure ai due feriti, per poi trasportarli al pronto soccorso dell'Ospedale Maggiore di Parma.;0;0;0;0;0
235;Due donne sono state infatti portate in ospedale con traumi in varie parti del corpo.;0;0;1;0;1
236;Gli operatori del 115 hanno messo in sicurezza l'area.;0;0;0;0;0
237;Nel tratto interessato, tra il casello di Parma e il bivio per l'A15 Parma-La Spezia si sono formati cinque chilometri di coda.;1;0;0;0;0
238;AUTOSTRADE - Ore 7.23 - Coda di 5 km tra Bivio A1/A15 Parma-La Spezia e Parma per incidente Entrata consigliata verso Bologna: Parma.;1;0;0;0;0
239;Uscita consigliata provenendo da Milano: Fidenza.;0;0;0;0;0
240;L'incidente si è verificato all'altezza del chilometro 91 in direzione Milano.;1;1;0;0;0
241;Traffico in tilt Grave incidente stradale nel tardo pomeriggio di lunedì 5 dicembre lungo l'autostrada A1, all'altezza del chilometro 91 Nord in direzione Milano.;1;1;1;0;0
242;Per cause in corso di accertamento due auto sono rimaste coinvolte in un violento tamponamento verso le ore 19.;0;0;0;0;0
243;In conseguenza dello scontro due persone sono rimaste ferite.;0;0;0;0;0
244;Sul posto sono arrivati i soccorritori del 118, l'ambulanza infermieristica di Pontetaro, la polizia stradale e i vigili del fuoco.;1;0;0;0;0
245;A prestare i primi soccorsi anche una pattuglia della guardia di finanza che stava transitando proprio al momento dell'incidente.;1;0;0;0;0
246;Uno dei due feriti è stato trasportato al pronto soccorso dell'Ospedale di Vaio di Fidenza con ferite di lieve gravità mentre il secondo ha rifiutato il trasporto in ospedale.;1;0;1;0;1
247;In conseguenza dell'incidente si sono formate code di 7 chilometri tra il casello di Fidenza e il bivio per l'A15 Parma-La Spezia.;1;0;0;0;0
248;AUTOSTRADE - (Dal Km 98 - Direzione: Milano) Coda di 7 km tra Bivio A1/A15 Parma-La Spezia e Fidenza per incidente Entrata consigliata verso Milano: Fidenza.;1;0;0;0;0
249;Uscita consigliata provenendo da Bologna: Parma Ovest su A15 Parma-La Spezia.;1;0;0;0;0
250;La tragedia nella tarda mattinata di domenica 4 dicembre Tragedia nella mattinata di domenica 4 dicembre lungo l'autostrada A1, in corrispondenza del chilometro 98 Sud all'altezza di Fontanellato.;1;0;0;0;0
251;Un uomo di 75 anni ha avuto un malore mentre si trovava a bordo di un'auto che stava percorrendo la strada.;0;0;1;0;1
252;L'allarme è scattato prima di mezzogiorno: sul posto sono arrivati i soccorritori del 118, l'ambulanza infermieristica di Fidenza e l'elisoccorso da Parma.;1;1;0;0;0
253;Per il 75enne non c'è stato nulla da fare: è morto sul colpo.;0;0;0;0;0
254;L'incidente si è verificato prima delle ore 22 del 3 dicembre Grave incidente stradale nella serata di sabato 3 dicembre a Busseto, lungo la strada provinciale 94.;1;1;1;1;0
255;Per cause in corso di accertamento il conducente di un auto ha perso il controllo del veicolo, che è uscito di strada e si è ribaltato.;0;1;1;0;0
256;L'allarme è scattato poco prima delle ore 22: sul posto sono arrivati i soccorritori del 118 con l'ambulanza e l'automedica che hanno trasportato l'uomo al pronto soccorso dell'Ospedale Maggiore per accertamenti.;1;0;1;0;0
257;Secondo le prime informazioni il conducente avrebbe riportato ferite serie ma non sarebbe in pericolo di vita.;0;0;1;0;0
258;Sul posto anche le forze dell'ordine che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
259;L'incidente si è verificato poco dopo l'una e mezza all'altezza di Fornovo: sul posto ambulanza e vigili del fuoco Paura nella notte lungo l'autostrada A15, all'altezza del casello di Fornovo.;1;1;0;1;0
260;Per cause in corso di accertamento un'auto, che stava percorrendo la strada in direzione Parma, si è schiantata contro il guardrail poco dopo l'una e mezza della nottata tra sabato 3 e domenica 4 dicembre.;1;0;0;0;0
261;Secondo le prime informazioni il conducente avrebbe riportato ferite di media gravità.;0;0;0;0;0
262;Dopo le prime cure da parte dei sanitari dell'ambulanza del 118 il ferito sarebbe stato trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma.;1;0;1;0;0
263;Le sue condizioni sono gravi ma non sarebbe in pericolo di vita.;0;0;1;0;0
264;Sul posto anche la polizia stradale per i rilievi previsti per legge.;0;0;0;0;0
265;L'incidente si è verificato all'incrocio tra via del Donatore e Silvio Pellico Grave incidente stradale in pieno centro a Sorbolo, all'incrocio tra via del Donatore e Silvio Pellico.;1;1;1;1;0
266;Si è trattato di uno scontro tra due auto in corrispondenza dell'incrocio: uno dei due mezzi non si sarebbe fermato, colpendo l'altro nella zona laterale.;1;0;0;0;0
267;L'episodio, che ha coinvolto una Focus e una Fiat Punto, si è verificato poco prima delle ore 19 di sabato 3 giugno.;1;0;0;0;0
268;Una delle due auto ha finito la corsa contro un muretto di cemento di un'abitazione.;1;0;0;0;0
269;Sul posto, oltre alle ambulanze del 118 anche i vigili del fuoco e i carabinieri, che hanno gestito il traffico in zona e effettuato i rilievi previsti per legge.;1;0;0;0;0
270;La conducente di uno dei mezzi è rimasta ferita ed ha riportato traumi di media gravità.;0;0;1;0;1
271;L'incidente si è verificato nel tardo pomeriggio del 1 dicembre: sul posto ambulanza, automedica e vigili del fuoco Grave incidente stradale nel tardo pomeriggio di giovedi 1° dicembre a Cascinapiano, lungo la strada Massese in direzione Langhirano.;1;1;1;1;1
272;Per cause in corso di accertamento, poco prima delle ore 18, due auto si sono scontrate frontalmente.;1;1;0;0;0
273;Sul posto, oltre ai soccorritori del 118 con l'automedica della Pubblica Assistenza di Langhirano e l'ambulanza della Cri di Tizzano, anche i vigili del fuoco.;1;0;0;0;1
274;In un primo momento sembrava che le ferite riportate da uno dei conducenti fossero gravissime.;0;0;1;0;0
275;Fortunatamente le condizioni del ferito si sono rivelate invece di media gravità.;0;0;0;0;0
276;Dopo il trasporto al pronto soccorso sono stati effettuati accertamenti medici ma la persona ferita non è in pericolo di vita.;0;0;1;0;0
277;In seguito all'incidente la circolazione lungo la Massese è rimasta bloccata per più di un'ora per consentire le operazioni di soccorso e di recupero dei mezzi.;1;1;1;0;0
278;Le persone all'interno del mezzo sono riuscite a scendere prima che si sviluppasse il rogo: code di 11 chilometri in direzione Milano, rallentamenti per curiosi in direzione Bologna Momenti di paura nelle prime ore della mattinata di giovedì 1° dicembre lungo l'autostrada A1, all'altezza del chilometro 114 in direzione Bologna, per un incidente stradale che ha coinvolto due veicoli - un'Audi RS6 - e un mezzo pesante.;1;1;1;1;0
